user_pseudo_id,item_id,item_name,price_in_usd,price,quantity,item_revenue_in_usd,item_revenue,event_date,event_timestamp,country,region,mobile_brand_name,mobile_model_name
12720798.7319314400,9188192,YouTube Twill Sandwich Cap Black,13,13,1,13,13,20201129,1606667951580882,Finland,Uusimaa,Google,Chrome
24372566.3302802100,(not set),(not set),,,,,,20201129,1606672276614213,United States,Tennessee,Google,Chrome
24746976.7398576212,9195736,Google Campus Bike Eco Tee Navy,25,25,1,25,25,20201129,1606666862507570,India,Maharashtra,Apple,Safari
27181517.9278849940,9196629,Google Navy Speckled Tee,24,24,1,24,24,20201129,1606638831641264,Canada,Quebec,Samsung,<Other>
51433042.8245699116,9188192,YouTube Twill Sandwich Cap Black,13,13,1,13,13,20201129,1606643328644389,United States,Michigan,<Other>,<Other>
56010660.0104477807,9195825,YouTube Standards Zip Hoodie Black,60,60,1,60,60,20201129,1606653478254578,Germany,Hessen,Microsoft,Edge
62991524.4066296592,(not set),(not set),,,,,,20201129,1606615664146983,United States,Virginia,Apple,iPhone
76553297.6424575211,9196869,Google Utensil Set,15,15,10,150,150,20201129,1606671719254121,United States,California,Apple,iPhone
80465212.0037269782,9196806,Android Pocket Tee Green,29,29,1,29,29,20201129,1606657471993434,Thailand,Bangkok,Apple,iPhone
85466983.8102126141,9197712,Google PNW Campus Unisex Tee,14,14,1,14,14,20201129,1606675676600570,United States,New York,Apple,Safari
2073739361.5459460949,9196951,Google NYC Campus Bottle,11,11,3,34,34,20201129,1606646142198267,Singapore,(not set),<Other>,<Other>
3486854476.9405742384,9195205,Google F/C Longsleeve Ash,24,24,1,24,24,20201129,1606612918213625,Canada,Quebec,Apple,iPhone
4036650209.1454214037,9194259,Google Campus Bike,40,40,1,40,40,20201129,1606631249468444,United States,Florida,Apple,Safari
3261850.2252714982,9188192,YouTube Twill Sandwich Cap Black,13,13,1,13,13,20201129,1606682508485552,United States,California,Huawei,<Other>
3261850.2252714982,9195796,YouTube Icon Tee Charcoal,22,22,1,22,22,20201129,1606682508485552,United States,California,Huawei,<Other>
5050584.3771338630,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201129,1606690650819664,Canada,Ontario,Apple,iPhone
5050584.3771338630,9199220,Google Land & Sea Cotton Cap,14,14,1,14,14,20201129,1606690650819664,Canada,Ontario,Apple,iPhone
5067255.5671603048,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201129,1606677439901303,Taiwan,Kaohsiung City,Apple,Safari
5067255.5671603048,9197004,Google Austin Campus Mug,7,7,1,7,7,20201129,1606677439901303,Taiwan,Kaohsiung City,Apple,Safari
5711591.4799331450,9196735,Google Cotopaxi Shell,38,38,1,38,38,20201129,1606660517086048,Sri Lanka,(not set),Apple,iPhone
5711591.4799331450,9197994,YouTube Jotter Task Pad,2,2,1,2,2,20201129,1606660517086048,Sri Lanka,(not set),Apple,iPhone
5925851.9554360524,9196628,Google Navy Speckled Tee,24,24,1,24,24,20201129,1606678706333344,Brazil,State of Espirito Santo,Samsung,<Other>
5925851.9554360524,9196602,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201129,1606678706333344,Brazil,State of Espirito Santo,Samsung,<Other>
6762805.6017188798,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201129,1606656403735748,Canada,Ontario,Samsung,<Other>
6762805.6017188798,9196767,Google Men's Tech Fleece Grey,71,71,1,71,71,20201129,1606656403735748,Canada,Ontario,Samsung,<Other>
7254379.8573622074,9196606,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201129,1606656150189734,South Korea,Gyeonggi-do,Google,Chrome
7254379.8573622074,9184914,Google Crewneck Sweatshirt Navy,44,44,1,44,44,20201129,1606656150189734,South Korea,Gyeonggi-do,Google,Chrome
9038823.9978976976,9196728,Android Iconic Socks,17,17,1,17,17,20201129,1606662235500223,Pakistan,Punjab,Google,Chrome
9038823.9978976976,9196408,Android Garden Tee Orange,20,20,1,20,20,20201129,1606662235500223,Pakistan,Punjab,Google,Chrome
60946114.0900351195,9196605,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201129,1606677860241127,Palestine,(not set),Google,Chrome
60946114.0900351195,9195912,Womens Google Striped LS,16,16,1,16,16,20201129,1606677860241127,Palestine,(not set),Google,Chrome
2663381.1128244448,9196380,Google Mural Sticky Note Pad,11,11,1,11,11,20201129,1606614012083379,Vietnam,Ho Chi Minh City,Apple,Safari
2663381.1128244448,9188310,Android SM S/F18 Sticker Sheet,2,2,1,2,2,20201129,1606614012083379,Vietnam,Ho Chi Minh City,Apple,Safari
2663381.1128244448,9195742,Google Dino Game Tee,32,32,1,32,32,20201129,1606614012083379,Vietnam,Ho Chi Minh City,Apple,Safari
5050584.3771338630,9196869,Google Utensil Set,12,12,1,12,12,20201129,1606692348729453,Canada,Ontario,Apple,iPhone
5050584.3771338630,9195830,Google Glass Bottle,18,18,1,18,18,20201129,1606692348729453,Canada,Ontario,Apple,iPhone
5050584.3771338630,9195835,Google Campus Bike Corkbase Mug Blue,14,14,1,14,14,20201129,1606692348729453,Canada,Ontario,Apple,iPhone
5098405.2766662248,9190330,Google Crew Socks,16,16,1,16,16,20201129,1606673053501505,United States,California,Apple,iPhone
5098405.2766662248,9195196,Google F/C Longsleeve Charcoal,30,30,1,30,30,20201129,1606673053501505,United States,California,Apple,iPhone
5098405.2766662248,9196785,Google Keychain,8,8,1,8,8,20201129,1606673053501505,United States,California,Apple,iPhone
26003572.1132400750,9195198,Google F/C Longsleeve Charcoal,24,24,1,24,24,20201129,1606634587340204,United States,Texas,Apple,Safari
26003572.1132400750,9195247,Google Infant Charcoal Onesie,20,20,1,20,20,20201129,1606634587340204,United States,Texas,Apple,Safari
26003572.1132400750,9195203,Google F/C Longsleeve Ash,24,24,1,24,24,20201129,1606634587340204,United States,Texas,Apple,Safari
27576412.5755687425,9195709,Google Leather Strap Hat Blue,17,17,5,85,85,20201129,1606690415532006,United States,California,Apple,iPhone
27576412.5755687425,9195712,YouTube Leather Strap Hat Black,12,12,5,60,60,20201129,1606690415532006,United States,California,Apple,iPhone
27576412.5755687425,9196951,Google NYC Campus Bottle,14,14,1,14,14,20201129,1606690415532006,United States,California,Apple,iPhone
37018412.5979992931,9196812,Android Pocket Tee Navy,29,29,1,29,29,20201129,1606684908709057,United States,New York,Google,Chrome
37018412.5979992931,9188203,Google Clear Pen 4-Pack,4,4,1,4,4,20201129,1606684908709057,United States,New York,Google,Chrome
37018412.5979992931,9195907,Youth Jumbo Print Tee White,18,18,1,18,18,20201129,1606684908709057,United States,New York,Google,Chrome
2003912.9760669661,9195250,Google Toddler FC Zip Hoodie,28,28,1,28,28,20201129,1606678691709263,Romania,(not set),Google,Chrome
2003912.9760669661,9196831,Android Pocket Onesie Navy,18,18,1,18,18,20201129,1606678691709263,Romania,(not set),Google,Chrome
2003912.9760669661,9196966,Google NYC Campus Zip Hoodie,32,32,1,32,32,20201129,1606678691709263,Romania,(not set),Google,Chrome
2003912.9760669661,9197707,Google PNW Campus Zip Hoodie,32,32,1,32,32,20201129,1606678691709263,Romania,(not set),Google,Chrome
2638531.4937946565,9196823,Android Pocket Toddler Tee Navy,18,18,1,18,18,20201129,1606654470729854,India,West Bengal,Google,Chrome
2638531.4937946565,9195249,Google Toddler FC Zip Hoodie,28,28,1,28,28,20201129,1606654470729854,India,West Bengal,Google,Chrome
2638531.4937946565,9198447,Mommy Works at Google Book,16,16,1,16,16,20201129,1606654470729854,India,West Bengal,Google,Chrome
2638531.4937946565,9196895,Google Cork Passport Holder,16,16,1,16,16,20201129,1606654470729854,India,West Bengal,Google,Chrome
7193125.5982849186,9188229,Google 24oz Ring Bottle Blue,7,7,1,7,7,20201129,1606636008878143,Denmark,Central Denmark Region,Google,Chrome
7193125.5982849186,9196759,Google Women's Puff Jacket Black,115,115,1,115,115,20201129,1606636008878143,Denmark,Central Denmark Region,Google,Chrome
7193125.5982849186,9195031,Google Thermal Tumbler Navy,18,18,2,36,36,20201129,1606636008878143,Denmark,Central Denmark Region,Google,Chrome
7193125.5982849186,9196800,Android Iconic Mug Gray,17,17,4,68,68,20201129,1606636008878143,Denmark,Central Denmark Region,Google,Chrome
7674529.8817175135,9196862,Google Black Cork Journal,12,12,1,12,12,20201129,1606674199654886,India,Punjab,Google,Chrome
7674529.8817175135,9180865,Google Metallic Notebook Set,6,6,4,24,24,20201129,1606674199654886,India,Punjab,Google,Chrome
7674529.8817175135,9180842,Maze Pen,1,1,5,5,5,20201129,1606674199654886,India,Punjab,Google,Chrome
7674529.8817175135,9188203,Google Clear Pen 4-Pack,4,4,2,7,7,20201129,1606674199654886,India,Punjab,Google,Chrome
7688722.6706829800,9195199,Google F/C Longsleeve Charcoal,24,24,1,24,24,20201129,1606662115081583,United States,California,Apple,iPhone
7688722.6706829800,9196727,Google Woodtop Bottle Black,24,24,1,24,24,20201129,1606662115081583,United States,California,Apple,iPhone
7688722.6706829800,9195202,Google F/C Longsleeve Ash,24,24,1,24,24,20201129,1606662115081583,United States,California,Apple,iPhone
7688722.6706829800,9199127,Google Blue Stojo Cup,20,20,1,20,20,20201129,1606662115081583,United States,California,Apple,iPhone
23521075.3819657245,9197370,Google Infant Hero Tee Olive,14,14,1,14,14,20201129,1606613075581948,Switzerland,Zurich,Google,Chrome
23521075.3819657245,9197039,Google Toddler Hero Tee Black,13,13,1,13,13,20201129,1606613075581948,Switzerland,Zurich,Google,Chrome
23521075.3819657245,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20201129,1606613075581948,Switzerland,Zurich,Google,Chrome
23521075.3819657245,9196676,Google Speckled Beanie Grey,16,16,1,16,16,20201129,1606613075581948,Switzerland,Zurich,Google,Chrome
54702927.8397025036,9190334,YouTube Crew Socks,13,13,1,13,13,20201129,1606672747382801,Canada,Alberta,Apple,Safari
54702927.8397025036,9188192,YouTube Twill Sandwich Cap Black,10,10,1,10,10,20201129,1606672747382801,Canada,Alberta,Apple,Safari
54702927.8397025036,9195359,Noogler Android Figure,13,13,1,13,13,20201129,1606672747382801,Canada,Alberta,Apple,Safari
54702927.8397025036,9195548,Android Buoy Bottle,4,4,1,4,4,20201129,1606672747382801,Canada,Alberta,Apple,Safari
79260143.2564567739,9195031,Google Thermal Tumbler Navy,14,14,4,58,58,20201129,1606638561688569,Canada,Ontario,Apple,Safari
79260143.2564567739,9200314,Google Camp Mug Gray,10,10,4,42,42,20201129,1606638561688569,Canada,Ontario,Apple,Safari
79260143.2564567739,9196761,Google Women's Puff Jacket Black,92,92,1,92,92,20201129,1606638561688569,Canada,Ontario,Apple,Safari
79260143.2564567739,9195032,Google Camp Mug Ivory,10,10,4,42,42,20201129,1606638561688569,Canada,Ontario,Apple,Safari
5305452.1871311002,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201129,1606669188733026,Malaysia,(not set),Google,Chrome
5305452.1871311002,9196606,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201129,1606669188733026,Malaysia,(not set),Google,Chrome
5305452.1871311002,9199220,Google Land & Sea Cotton Cap,14,14,1,14,14,20201129,1606669188733026,Malaysia,(not set),Google,Chrome
5305452.1871311002,9195230,Google Youth FC Longsleeve Charcoal,24,24,1,24,24,20201129,1606669188733026,Malaysia,(not set),Google,Chrome
5305452.1871311002,9184913,Google Crewneck Sweatshirt Navy,44,44,1,44,44,20201129,1606669188733026,Malaysia,(not set),Google,Chrome
20664857.0927270637,9196859,Google Recycled Pen Black,2,2,1,2,2,20201129,1606656691766904,India,Manipur,Apple,iPhone
20664857.0927270637,9196732,Google Cotopaxi Shell,38,38,1,38,38,20201129,1606656691766904,India,Manipur,Apple,iPhone
20664857.0927270637,9195712,YouTube Leather Strap Hat Black,10,10,1,10,10,20201129,1606656691766904,India,Manipur,Apple,iPhone
20664857.0927270637,9196868,Stainless Straight Straw/Cleaner,3,3,1,3,3,20201129,1606656691766904,India,Manipur,Apple,iPhone
20664857.0927270637,9196902,#IamRemarkable Journal,6,6,1,6,6,20201129,1606656691766904,India,Manipur,Apple,iPhone
39848806.8098859726,9196901,#IamRemarkable Water Bottle,12,12,1,12,12,20201129,1606636248772107,Canada,New Brunswick,Apple,Safari
39848806.8098859726,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201129,1606636248772107,Canada,New Brunswick,Apple,Safari
39848806.8098859726,9200314,Google Camp Mug Gray,10,10,1,10,10,20201129,1606636248772107,Canada,New Brunswick,Apple,Safari
39848806.8098859726,9197426,Google SF Campus Bottle,11,11,1,11,11,20201129,1606636248772107,Canada,New Brunswick,Apple,Safari
39848806.8098859726,9195292,Google Canteen Bottle Black,19,19,1,19,19,20201129,1606636248772107,Canada,New Brunswick,Apple,Safari
50546952.1039923649,9195709,Google Leather Strap Hat Blue,17,17,1,17,17,20201129,1606629726329637,United States,Ohio,Samsung,<Other>
50546952.1039923649,9194987,Google Women's Grid Zip-Up,63,63,1,63,63,20201129,1606629726329637,United States,Ohio,Samsung,<Other>
50546952.1039923649,9195959,Google Large Tote White,13,13,1,13,13,20201129,1606629726329637,United States,Ohio,Samsung,<Other>
50546952.1039923649,9195140,Google Utility BackPack,120,120,1,120,120,20201129,1606629726329637,United States,Ohio,Samsung,<Other>
50546952.1039923649,9195203,Google F/C Longsleeve Ash,30,30,1,30,30,20201129,1606629726329637,United States,Ohio,Samsung,<Other>
3336646.4974569457,9196950,Google NYC Campus Mug,7,7,1,7,7,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
3336646.4974569457,9196788,Google Mural Socks,12,12,1,12,12,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
3336646.4974569457,9196862,Google Black Cork Journal,10,10,1,10,10,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
3336646.4974569457,9195959,Google Large Tote White,10,10,1,10,10,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
3336646.4974569457,9190330,Google Crew Socks,13,13,1,13,13,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
3336646.4974569457,9195835,Google Campus Bike Corkbase Mug Blue,14,14,1,14,14,20201129,1606618045483433,Denmark,Capital Region of Denmark,Google,<Other>
41721597.7658078053,9196854,Android Iconic Hat Green,13,13,1,13,13,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
41721597.7658078053,9195841,Google Perk Thermal Tumbler,16,16,1,16,16,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
41721597.7658078053,9180867,Google Frisbee,1,1,1,1,1,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
41721597.7658078053,9199130,Super G Unisex Joggers,30,30,1,30,30,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
41721597.7658078053,9197718,Google Incognito Zip Pack,61,61,1,61,61,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
41721597.7658078053,9197457,Google Super G Tumbler (Blue Lid),22,22,1,22,22,20201129,1606668653152119,Saudi Arabia,(not set),Google,Chrome
68044065.2390765612,9196270,Google Mural Sticker Sheet,2,2,1,2,2,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
68044065.2390765612,9196413,Google Beekeepers Tee Mint,14,14,1,14,14,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
68044065.2390765612,9196655,Google Raincoat Navy,96,96,1,96,96,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
68044065.2390765612,9196907,#IamRemarkable Unisex T-Shirt,10,10,1,10,10,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
68044065.2390765612,9195918,Google Summer19 Crew Grey,35,35,1,35,35,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
68044065.2390765612,9196875,Google KeepCup,28,28,1,28,28,20201129,1606650563841680,India,Uttar Pradesh,Microsoft,<Other>
1344816.6034452793,9196269,Google Pride Sticker,1,1,4,2,2,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9197963,Google Sunnyvale Campus Unisex Tee,14,14,1,14,14,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9199130,Super G Unisex Joggers,30,30,1,30,30,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9185010,Google Bot,8,8,1,8,8,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9199129,Super G Unisex Joggers,30,30,1,30,30,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9196689,Google Youth Badge Tee Olive,13,13,1,13,13,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9196858,Google Recycled Writing Set,3,3,6,20,20,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
1344816.6034452793,9196449,Google Beekeepers Toddler Tee Pink,14,14,1,14,14,20201129,1606620099706900,Kazakhstan,Almaty Province,<Other>,<Other>
7688722.6706829800,9195031,Google Thermal Tumbler Navy,14,14,1,14,14,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9196950,Google NYC Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9197603,Google Kirkland Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9197400,Google LA Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9197368,Google Boulder Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9197364,Google Boulder Campus Tote,6,6,1,6,6,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9196922,Google Cambridge Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
7688722.6706829800,9197586,Google Seattle Campus Mug,7,7,1,7,7,20201129,1606627216026983,United States,California,Apple,iPhone
9101213.9063728582,9195883,Unisex Google Pocket Tee Grey,16,16,1,16,16,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9185152,Google Women's Microfleece Jacket Black,60,60,1,60,60,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9196416,Google Beekeepers Tee Mint,14,14,1,14,14,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9195736,Google Campus Bike Eco Tee Navy,20,20,1,20,20,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9195198,Google F/C Longsleeve Charcoal,24,24,1,24,24,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9195204,Google F/C Longsleeve Ash,24,24,1,24,24,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9196910,#IamRemarkable Unisex T-Shirt,10,10,1,10,10,20201129,1606678917250380,United States,California,Apple,iPhone
9101213.9063728582,9196766,Google Men's Tech Fleece Grey,71,71,1,71,71,20201129,1606678917250380,United States,California,Apple,iPhone
88361744.4940705869,9197953,Google Sunnyvale Campus Bottle,11,11,1,11,11,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9197423,Google SF Campus Tote,6,6,1,6,6,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9196909,#IamRemarkable Unisex T-Shirt,10,10,2,19,19,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9197951,Google Sunnyvale Campus Mug,7,7,1,7,7,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9185146,Google Mens Microfleece Jacket Black,42,42,1,42,42,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9196734,Google Cotopaxi Shell,38,38,2,76,76,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
88361744.4940705869,9195919,Google Summer19 Crew Grey,35,35,1,35,35,20201129,1606646262998233,United States,Kentucky,Google,ChromeBook
1120390.5481159886,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20210116,1610814088657696,United Arab Emirates,Abu Dhabi,Apple,iPhone
2248754.7783173763,9184979,Android Large Trace Journal Black,8,8,2,16,16,20210116,1610777824326291,India,Maharashtra,Google,Chrome
4182254.4394955103,9196767,Google Men's Tech Fleece Grey,71,71,1,71,71,20210116,1610757798186858,China,Zhejiang,Apple,iPhone
4821487.9933529006,(not set),(not set),,,,,,20210116,1610775042905413,United States,Massachusetts,Apple,iPhone
7360520.4698929166,9196647,Google Sherpa Zip Hoodie Navy,55,55,1,55,55,20210116,1610780482729093,Canada,Ontario,<Other>,<Other>
8579773.8025468958,9196433,Stan and Friends Onesie Green,14,14,1,14,14,20210116,1610773973224586,Canada,Ontario,Microsoft,Edge
8852686.2320515436,9185146,Google Mens Microfleece Jacket Black,53,53,1,53,53,20210116,1610770710276179,India,Tamil Nadu,Google,Chrome
12024949.0365738562,9200320,Google Black Cloud Zip Hoodie,55,55,1,55,55,20210116,1610811054669985,Canada,Alberta,Google,Chrome
12024949.0365738562,9200320,Google Black Cloud Zip Hoodie,55,55,1,55,55,20210116,1610811358094248,Canada,Alberta,Google,Chrome
73713109.3868001160,9196859,Google Recycled Pen Black,2,2,5,10,10,20210116,1610790055099261,Spain,Castile and Leon,Google,Chrome
88416652.0838323875,9200321,Google Black Cloud Zip Hoodie,69,69,1,69,69,20210116,1610776558443313,Netherlands,North Holland,Samsung,<Other>
91133314.4607314875,(not set),(not set),,,,,,20210116,1610786774898993,Italy,Lazio,Microsoft,Edge
9507289116.7685282362,(not set),(not set),,,,,,20210116,1610812627596680,Canada,Ontario,Google,Chrome
1120390.5481159886,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20210116,1610813824560962,United Arab Emirates,Abu Dhabi,Apple,iPhone
1120390.5481159886,9196653,Google Speckled Beanie Navy,16,16,1,16,16,20210116,1610813824560962,United Arab Emirates,Abu Dhabi,Apple,iPhone
2552499.2967992898,9196452,Google Beekeepers Onesie Pink,14,14,1,14,14,20210116,1610770257886863,India,Maharashtra,Xiaomi,<Other>
2552499.2967992898,9200199,Google Bear Baby Blanket Beige,19,19,1,19,19,20210116,1610770257886863,India,Maharashtra,Xiaomi,<Other>
4182254.4394955103,9196724,Google Women's Tech Fleece Vest Charcoal,44,44,1,44,44,20210116,1610758538973114,China,Zhejiang,Apple,iPhone
4182254.4394955103,9184981,Google Small Standard Journal Navy,5,5,3,16,16,20210116,1610758538973114,China,Zhejiang,Apple,iPhone
8643281.5509657561,9180867,Google Frisbee,1,1,1,1,1,20210116,1610806222577671,United States,California,Xiaomi,<Other>
8643281.5509657561,9197426,Google SF Campus Bottle,11,11,1,11,11,20210116,1610806222577671,United States,California,Xiaomi,<Other>
34009416.7866578706,9196381,Google Mural Notebook,15,15,1,15,15,20210116,1610758790076730,France,Ile-de-France,Samsung,<Other>
34009416.7866578706,9196380,Google Mural Sticky Note Pad,11,11,1,11,11,20210116,1610758790076730,France,Ile-de-France,Samsung,<Other>
63170790.9743904882,9188191,YouTube 25 oz Gear Cap Bottle Black,27,27,1,27,27,20210116,1610768801497033,United States,Maryland,<Other>,<Other>
63170790.9743904882,9195794,YouTube Icon Tee Charcoal,22,22,1,22,22,20210116,1610768801497033,United States,Maryland,<Other>,<Other>
84183079.9532567931,9195251,Google Youth FC Zip Hoodie,36,36,1,36,36,20210116,1610791513873635,United States,Georgia,Google,Chrome
84183079.9532567931,9196832,Android Pocket Onesie Navy,18,18,1,18,18,20210116,1610791513873635,United States,Georgia,Google,Chrome
2065226.2712631797,9196614,Google Crewneck Sweatshirt Green,44,44,1,44,44,20210116,1610766525533784,United States,Maryland,Google,Chrome
2065226.2712631797,9196905,#IamRemarkable Unisex T-Shirt,10,10,1,10,10,20210116,1610766525533784,United States,Maryland,Google,Chrome
2065226.2712631797,9185155,Google Crewneck Sweatshirt Grey,44,44,1,44,44,20210116,1610766525533784,United States,Maryland,Google,Chrome
6653444.2272771449,9194259,Google Campus Bike,32,32,1,32,32,20210116,1610791204771646,Mexico,Mexico City,Google,ChromeBook
6653444.2272771449,9195835,Google Campus Bike Corkbase Mug Blue,14,14,1,14,14,20210116,1610791204771646,Mexico,Mexico City,Google,ChromeBook
6653444.2272771449,9188197,Google See-No Hear-No Set,10,10,2,19,19,20210116,1610791204771646,Mexico,Mexico City,Google,ChromeBook
9507289116.7685282362,9195131,Google Zip Hoodie F/C,48,48,1,48,48,20210116,1610783786818409,Canada,Ontario,Google,Chrome
9507289116.7685282362,9196638,Google Red Speckled Tee,24,24,1,24,24,20210116,1610783786818409,Canada,Ontario,Google,Chrome
9507289116.7685282362,9195292,Google Canteen Bottle Black,19,19,1,19,19,20210116,1610783786818409,Canada,Ontario,Google,Chrome
6578204.1614469741,9200319,Google Black Cloud Zip Hoodie,55,55,2,110,110,20210116,1610829334357126,United States,Florida,Samsung,<Other>
6578204.1614469741,9200600,Google Bot (Multicolored),8,8,1,8,8,20210116,1610829334357126,United States,Florida,Samsung,<Other>
6578204.1614469741,9196384,Google Mural Mug,14,14,1,14,14,20210116,1610829334357126,United States,Florida,Samsung,<Other>
6578204.1614469741,9200344,Google Chrome Dino Light Up Water Bottle,19,19,2,38,38,20210116,1610829334357126,United States,Florida,Samsung,<Other>
8615072.6619063078,9195967,Google Clear Framed Blue Shades,3,3,2,6,6,20210116,1610763642525387,India,Delhi,Samsung,<Other>
8615072.6619063078,9197974,Google Sunnyvale Campus Ladies Tee,14,14,1,14,14,20210116,1610763642525387,India,Delhi,Samsung,<Other>
8615072.6619063078,9196663,Google Sherpa Zip Hoodie Charcoal,55,55,1,55,55,20210116,1610763642525387,India,Delhi,Samsung,<Other>
8615072.6619063078,9195966,Google Clear Framed Yellow Shades,3,3,2,6,6,20210116,1610763642525387,India,Delhi,Samsung,<Other>
6253211.3885054572,9196617,Google Crewneck Sweatshirt Green,44,44,1,44,44,20210116,1610777388398165,United States,Illinois,Samsung,<Other>
6253211.3885054572,9196629,Google Navy Speckled Tee,24,24,1,24,24,20210116,1610777388398165,United States,Illinois,Samsung,<Other>
6253211.3885054572,9196647,Google Sherpa Zip Hoodie Navy,55,55,1,55,55,20210116,1610777388398165,United States,Illinois,Samsung,<Other>
6253211.3885054572,9188234,Google Twill Cap Charcoal,10,10,1,10,10,20210116,1610777388398165,United States,Illinois,Samsung,<Other>
6253211.3885054572,9190330,Google Crew Socks,13,13,1,13,13,20210116,1610777388398165,United States,Illinois,Samsung,<Other>
12910025.9027187436,9195959,Google Large Tote White,10,10,2,21,21,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9188229,Google 24oz Ring Bottle Blue,6,6,2,11,11,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9196862,Google Black Cork Journal,10,10,1,10,10,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9195945,Google Campus Bike Tote Navy,9,9,2,18,18,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9196858,Google Recycled Writing Set,3,3,5,17,17,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9196687,Google Youth Badge Tee Navy,13,13,1,13,13,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
12910025.9027187436,9195016,Google Women's Discovery Lt. Rain Shell,49,49,1,49,49,20210116,1610808543165748,South Korea,Seoul,<Other>,<Other>
2353041.1837186416,9195552,Google Unisex Eco Tee Black,22,22,1,22,22,20201108,1604822092767724,United States,Texas,Apple,iPhone
5546335.5733710756,9199224,Google Land & Sea Nalgene Water Bottle,25,25,1,25,25,20201108,1604809221736786,Poland,Silesian Voivodeship,Apple,iPhone
